company_name,sector,fiscal_year,label,years_to_default,sector_npa_rate,revenue,cogs,gross_profit,ebitda,depreciation,ebit,interest_expense,pbt,tax,pat,sga_expense,employee_cost,total_assets,fixed_assets,cwip,total_investments,trade_receivables,inventories,cash_equivalents,other_current_assets,total_current_assets,equity_share_capital,reserves_surplus,total_equity,lt_borrowings,st_borrowings,total_debt,trade_payables,other_current_liab,total_current_liab,cfo,cfi,cff,capex,free_cash_flow,promoter_holding_pct,promoter_pledge_pct,promoter_pledge_change,institutional_holding_pct,auditor_changes_3yr,auditor_big4,din_disqualified_count,related_party_tx_to_rev,dividend_payout_ratio,going_concern_flag,qualified_opinion_flag,emphasis_matter_flag,scope_limitation_flag,auditor_resigned_flag,auditor_distress_score,promoter_total_companies,promoter_npa_companies,promoter_struck_off_companies,network_npa_ratio,contagion_risk_score,customer_concentration,supplier_concentration,satellite_activity_score,satellite_activity_category,satellite_vs_revenue_flag,gst_vs_bank_divergence,gst_divergence_flag,gst_filing_delays_count,ewaybill_volume_consistency,gst_payment_delay_days,ceo_sentiment_overall,ceo_sentiment_revenue,ceo_sentiment_debt,ceo_deflection_score,ceo_overconfidence_score,ceo_specificity_score,debt_to_equity,debt_to_assets,lt_debt_to_assets,st_debt_to_assets,equity_to_assets,interest_coverage,current_ratio,quick_ratio,dscr,ebitda_margin,net_margin,gross_margin,roe,roa,ebitda_to_assets,ebitda_to_equity,ebitda_to_fin_exp,cfo_to_assets,cfo_to_equity,cfo_to_sales,cfo_to_debt,asset_turnover,inventory_days,receivables_days,payables_days,cash_conversion_cycle,ln_total_assets,ln_revenue,ln_net_income,revenue_growth,ebitda_growth,pat_growth,cfo_growth,total_equity_growth,total_debt_growth,total_assets_growth,trade_receivables_growth,dscr_velocity,interest_coverage_velocity,debt_to_equity_velocity,net_margin_velocity,dscr_acceleration,debt_acceleration,dscr_3yr_slope,months_to_dscr_danger,beneish_dsri,beneish_gmi,beneish_aqi,beneish_sgi,beneish_depi,beneish_sgai,beneish_lvgi,beneish_tata,beneish_m_score,beneish_manipulation_flag,altman_x1,altman_x2,altman_x3,altman_x4,altman_x5,altman_z_score,altman_zone,piotroski_roa,piotroski_cfo,piotroski_roa_change,piotroski_accrual,piotroski_leverage,piotroski_liquidity,piotroski_shares,piotroski_margin,piotroski_turnover,piotroski_f_score
Page Industries,Textiles,2021,0,,0.09,16921.45,10238.54,6682.9,3594.33,1147.4,2446.93,478.12,1968.81,492.2,1476.61,1289.54,1276.94,20341.27,8932.42,955.48,878.44,1790.06,1689.9,2467.45,651.2,6598.62,737.43,6950.81,7688.24,2104.57,1288.38,3392.94,1621.47,1426.22,4336.07,1791.91,-1166.46,317.33,800.69,991.22,0.5001,0.0861,0.0024,0.3387,0,0,0,0.0738,0.2605,0,0,0,0,0,1,3,0,1,0.0007,0.0657,0.2064,0.0825,66.84,ACTIVE,0,0.0074,0,1,0.9851,7.2,0.396,0.7525,0.324,0.0901,0.097,0.8858,0.4413155676147837,0.16680079463244915,0.10346305810288822,0.06333822814095,0.3779626345661818,5.117815600439606,1.5217973876063353,1.1320665946047763,6.444779437978127,0.21241264783972927,0.08726261637819083,0.3949366041092851,0.19206086175873008,0.0725918293168228,0.17670135639629672,0.4675101192903044,7.517631541207999,0.0880923364132086,0.2330715482043912,0.10589577133721426,0.5281289971151483,0.831877753904654,60.2442828703854,38.61205156540296,57.804779777409195,41.05155465837916,9.920407106198086,9.736337326887929,7.2975041989169105,-0.518089050765196,-0.5343311775131371,-0.5814609369021063,-0.7099943679113367,-0.5340254447621016,-0.5850345627192275,-0.3021345664035483,-0.5856160340385341,0.5176277740990951,-2.3519126172672102,-0.05424817547836136,-0.013212617597707282,-3.8403157360163007,-0.10146130430248035,2.437785642107246,120.0,0.8598766361435709,1.3734914025697373,3.243034803305096,0.4819109492210796,1.2478894502966147,1.8727830240310905,0.7297421293538077,-0.015500507096385804,-2.073423349302552,1,0.11122953482691939,0.3417097359043113,0.12029386561801234,2.265952241340562,0.831877753904654,3.2002879273067704,SAFE,1,1,0,1,1,0,1,0,0,5
Page Industries,Textiles,2022,0,,0.09,38716.45,23085.42,15631.03,6776.71,1890.21,4886.5,752.47,4134.03,1033.51,3100.52,2761.0,4646.7,57785.6,20485.54,2600.33,3892.44,4078.88,4013.49,7131.46,2034.27,17258.1,2386.15,21558.22,23944.37,11462.73,6596.92,18059.65,2503.56,1821.39,10921.88,4589.87,-3783.62,865.35,2263.97,2325.9,0.6086,0.0905,-0.0054,0.2598,0,0,0,0.036,0.3403,0,0,0,0,0,1,1,0,1,0.0322,0.1083,0.1664,0.1116,90.98,ACTIVE,0,0.0734,0,1,0.9757,1.6,0.355,0.75,0.3753,0.1972,0.1151,0.8826,0.7542336674235225,0.31252855382115047,0.19836654806390577,0.11416200575724468,0.4143656897148361,6.493946593892186,1.5801400490043709,1.2126675992399965,2.3028916201297314,0.1750343846046052,0.0800827555191635,0.40373097222488813,0.12948847682651543,0.05365558201258349,0.11727333453114144,0.28301893095190983,9.005953713761407,0.07942930418513558,0.19168890222663246,0.1185509001956907,0.2541505510763414,0.6700016959126495,63.4566687518158,38.45371153505929,39.58339939062909,62.326980896246006,10.964494888673105,10.564019853302991,8.039325118341615,1.2880101882521884,0.885388932012364,1.0997555210922316,1.5614400276799616,2.114415002653403,4.3227142242421035,1.8408059083823183,1.2786275320380325,-4.141887817848396,1.3761309934525805,0.3129180998087388,-0.007179860859027332,-4.659515591947491,4.907748786961331,-1.8121300218746499,3.774775260548543,0.9958992070111722,0.9782148337989349,1.4666650712314615,2.2880101881169748,1.3475026048967034,0.9357797321792571,1.3199416542953775,-0.025773722172552093,-1.332045002097703,1,0.10965050116102193,0.37307253017407327,0.08456258998635365,1.3258490612317597,0.6700016959126495,2.398449823243601,GREY,1,1,0,1,0,1,0,1,0,5
Page Industries,Textiles,2023,0,,0.09,12443.08,7116.21,5326.87,3499.67,545.88,2953.79,446.36,2507.43,626.86,1880.57,387.17,1685.13,13158.34,5041.38,569.51,793.79,1816.86,892.03,894.29,830.77,4433.94,395.91,5015.8,5411.7,2963.52,1660.33,4623.84,908.8,746.05,3315.18,2621.59,-694.94,-578.73,503.16,2118.43,0.703,0.0862,0.0072,0.3859,0,1,0,0.0784,0.3426,0,0,0,0,0,0,3,0,0,0.0317,0.0683,0.145,0.0989,72.13,ACTIVE,0,0.0695,0,0,0.9888,6.1,0.2767,0.4034,0.3487,0.0256,0.0398,0.8506,0.854415433070123,0.351399948599033,0.22521989854151664,0.12618081003179876,0.41127528241318617,6.6175060341036245,1.3374658385555336,1.0683914595682915,4.3730787895395045,0.28125431964744624,0.15113380287267028,0.4280989915335995,0.34750078527126393,0.14291848362765222,0.26596591969306416,0.6466858841682491,7.840465077873319,0.19923409790298519,0.484430031139119,0.2106865824047835,0.5669724729733354,0.9456420794001643,45.753420704876135,53.29499608993151,46.613576602346804,52.43484019246085,9.484811057105382,9.428919924072652,7.539330201360105,-0.6786099965260244,-0.4835738876239355,-0.3934662572729736,-0.42883131766259175,-0.773988624465793,-0.7439684600753613,-0.7722903283863107,-0.5545689012670145,2.070187169409773,0.12355944021143817,0.10018176564660053,0.07105104735350679,6.212074987258169,-5.066682684317465,-1.0358503242193111,120.0,1.385951939680543,0.9430763377933897,0.807014163938293,0.3213900034656744,0.8646376726101163,0.43631779667351406,1.202993398026866,-0.05631561427533295,-3.086759232843288,0,0.08502288281918365,0.38118790057247437,0.22448044356472924,1.1703908437207189,0.9456420794001643,3.024352569580686,SAFE,1,1,1,1,0,0,1,1,1,7
Page Industries,Textiles,2024,0,,0.09,19239.06,12126.97,7112.09,4142.66,751.98,3390.68,417.27,2973.41,743.35,2230.05,1303.77,2128.72,27720.23,12621.8,530.38,1654.01,2055.97,995.36,1778.39,1816.21,6645.93,603.16,14113.71,14716.87,3806.31,2584.15,6390.46,1861.48,1426.79,5872.42,2772.52,-974.15,98.11,640.3,2132.21,0.7246,0.0496,-0.0004,0.2559,0,1,0,0.0287,0.282,0,0,0,0,0,0,1,0,0,0.0417,0.067,0.0853,0.1192,78.88,ACTIVE,0,0.0372,0,1,0.9193,8.7,0.2855,0.5129,0.1749,0.1547,0.0712,0.7053,0.434226843042425,0.23053416222626819,0.13731163124774537,0.09322253097852282,0.5309072110682016,8.125865726925335,1.1317191207148467,0.9622217074115575,3.8886480734711744,0.21532548886404398,0.11591262774190045,0.3696693081486481,0.15153018269839102,0.08044846669452424,0.14944536895439015,0.28149056149293356,9.92800822026983,0.10001792914055843,0.18839060206495056,0.14410891175846902,0.4338529620036972,0.694044024862202,29.95854693876883,39.005494549161675,56.027202173665216,12.936839314265285,10.229917750527715,9.864697866477321,7.709779285727469,0.5461654188512812,0.18372875156800483,0.1858372727417752,0.05757193153773077,1.719454145647394,0.38206771860618005,1.1066661904161164,0.13160617769118144,-0.4844307160683301,1.5083596928217107,-0.42018859002769804,-0.03522117513076983,-2.554617885478103,1.1260361786815414,0.7928782266707222,71.55554793766785,0.731879114567204,1.1580561979066402,1.0893911057339785,1.5461654187270222,1.7375855090466341,2.177927052624104,0.7332112792387778,-0.01956946244603419,-2.242030704489492,0,0.027904169625291568,0.5091483728486687,0.12231788841137617,2.3029437626864193,0.694044024862202,3.2257520397700805,SAFE,1,1,0,1,1,0,0,0,0,4
Pidilite Industries,Chemicals,2009,0,,0.04,47109.5,28202.88,18906.62,12145.54,1817.95,10327.59,974.18,9353.41,2338.35,7015.06,1828.06,3693.88,46000.02,17978.35,1169.98,2550.48,5058.45,5594.04,2667.92,1586.6,14907.01,2022.83,18615.74,20638.57,7579.73,2548.09,10127.82,4058.87,2540.9,9147.87,9282.03,-1828.41,-1974.69,1657.88,7624.16,0.6329,0.0236,-0.0082,0.2129,0,0,0,0.0444,0.1559,0,0,0,0,0,1,3,0,0,0.0124,0.0708,0.0919,0.0539,72.83,ACTIVE,0,0.068,0,0,0.9248,5.6,0.4057,0.7739,0.1505,0.1947,0.0346,0.8319,0.4907229521962654,0.22016990426916838,0.16477666748482334,0.05539323678434503,0.4486643701361725,10.601315967684293,1.629560760960796,1.0180479170541288,7.267942815541793,0.25781509036908024,0.14890966789821777,0.40133348899051496,0.33990048727504374,0.15250123803962476,0.2640333634580152,0.5884874775438179,12.467449534513696,0.20178317313336425,0.44974191523687246,0.19703095978099894,0.9164884446093544,1.0241191199259454,72.397733845891,39.192397498610845,52.52965477098333,59.060476573518514,10.736397110253746,10.760229958179899,8.855814545600483,,,,,,,,,,,,,,,,120.0,,,,,,,,-0.049281935093739494,-2.710590174303607,0,0.12519864121526036,0.40468982403910503,0.22451272846784606,2.0378097160062274,1.0241191199259454,3.7045010765866335,SAFE,1,1,0,1,0,0,0,0,0,3
Pidilite Industries,Chemicals,2010,0,,0.04,20446.52,9559.87,10886.66,4773.03,1076.67,3696.36,493.84,3202.52,800.63,2401.89,1361.98,2036.1,25920.6,12420.18,319.12,731.43,2661.41,1223.64,2429.49,1300.63,7615.16,1043.84,8596.21,9640.06,4445.2,3275.37,7720.57,1391.97,1400.73,6068.07,2467.66,-1969.63,-543.31,1315.38,1152.28,0.6804,0.0049,-0.0257,0.1807,0,1,0,0.0692,0.2539,0,0,0,0,0,1,4,0,0,0.038,0.0377,0.1581,0.0855,83.82,ACTIVE,0,0.0758,0,0,1.0294,3.0,0.5251,0.4645,0.2566,0.0524,0.0515,0.7232,0.8008840193109914,0.2978546021196325,0.17149294382956054,0.12636165829007193,0.3719072860824245,7.4849343765492184,1.254955858904898,1.0533036037729782,3.7546450545375913,0.23343972469479207,0.11747182405037766,0.5324456190817584,0.24915716289637646,0.09266336427040024,0.18414041340925208,0.4951245116218027,9.665134436932743,0.09520072837452834,0.2559797345394137,0.12068850835640056,0.31962147868361773,0.7888135305205585,46.719108100139536,47.5100237083127,53.146020808531276,41.08311099992096,10.162793298346445,9.925567975841052,7.784011206420607,-0.5659788365404006,-0.6070137680169017,-0.6576094858775263,-0.7341465175182584,-0.5329104681186729,-0.23768688622033174,-0.4365089406482867,-0.47386847749804784,-3.5132977610042015,-3.1163815911350747,0.310161067114726,-0.03143784384784011,,,,9.408747420331204,1.2122255013870145,0.7537534742593404,0.7963794871043332,0.43402116345038644,1.1511918781463777,1.7166010644476195,1.2694728984723411,-0.002537364104128092,-3.2077447952689475,0,0.05968573258104806,0.33163622754366656,0.14260318047643175,1.2486202441984697,0.7888135305205585,2.544489770270256,GREY,1,1,0,1,0,0,1,1,0,5
Pidilite Industries,Chemicals,2011,0,,0.04,43221.82,19874.76,23347.06,7818.76,1369.06,6449.7,1084.52,5365.18,1341.29,4023.88,3285.28,4686.22,51928.84,24444.26,1021.81,3086.23,3515.36,4812.34,6399.99,3980.64,18708.33,1950.51,16161.31,18111.82,12359.95,5038.64,17398.59,2248.82,3348.95,10636.4,4799.57,-1899.18,-2362.02,1565.38,3234.19,0.6223,0.0746,0.006,0.2764,0,0,0,0.0587,0.2754,0,0,0,0,0,0,1,0,0,0.0319,0.086,0.1181,0.0648,92.5,ACTIVE,0,-0.03,0,0,0.9366,3.7,0.3072,0.5926,0.2772,0.0068,0.0479,0.8431,0.9606207437485234,0.33504676783970055,0.23801706334595543,0.09702970449374511,0.34878152486462666,5.947054912821289,1.758896807025037,1.3064561316510799,2.5830349841648883,0.18089844434637647,0.09309834708272122,0.5401683686494422,0.22216872737128746,0.07748834751406948,0.15056681412196832,0.4316937778516078,7.2094198288556965,0.09242590437043412,0.26499656024270357,0.11104506936285781,0.27585971045493574,0.8323278547945164,88.3786319890968,29.686542583591194,41.2995829865971,76.76559158609089,10.8576295988265,10.674100739308468,8.30000189026136,1.1138961544556238,0.6381124778180738,0.6752973699878013,0.9449883695484791,0.8788078082501563,1.2535369797825808,1.0033810945734283,0.3208637526724556,-1.171610070372703,-1.5378794637279292,0.15973672443753195,-0.024373476967656446,2.3416876906314985,1.4912238660029127,-2.342453915688452,16.213929938316205,0.6248479850452489,0.9857012448021717,0.7443511234637337,2.113896154352237,1.5040822092370507,1.1410850379871502,1.0148797451764715,-0.014937556856364635,-1.9834320506164456,1,0.15544213966351955,0.3112203161035136,0.12420265886693786,1.0409935517164899,0.8323278547945164,2.4890317702264477,GREY,1,1,0,1,0,1,0,1,1,6
Pidilite Industries,Chemicals,2012,0,,0.04,40219.37,25985.5,14233.87,9141.64,1706.87,7434.77,522.45,6912.32,1728.08,5184.24,2879.28,3106.81,46079.05,13913.11,718.92,1930.94,4846.47,2917.74,2649.98,3555.82,13970.01,2603.62,22815.14,25418.76,9829.38,5099.66,14929.04,3775.59,2852.3,11727.55,5925.42,-3683.7,58.08,2320.11,3605.31,0.6831,0.1047,0.0215,0.2039,0,1,0,0.046,0.3988,0,0,0,0,0,0,4,0,1,0.0431,0.1007,0.191,0.1253,86.64,ACTIVE,0,0.027,0,0,0.901,9.8,0.3969,0.4137,0.1685,0.1335,0.0914,0.7931,0.5873236931861616,0.3239875822022375,0.2133155956945007,0.11067198650773676,0.5516337684793493,14.230586631772253,1.1912129983507884,0.9424193458188267,3.8465913839477777,0.22729446035014234,0.12889908518883067,0.35390584187783386,0.203953300625052,0.11250752782202524,0.19839037479725838,0.3596414616464516,17.497636103937914,0.12859249485116137,0.23311207941563192,0.14732751904996702,0.3969056281986714,0.8728341838455256,40.98343691516486,43.98282593576222,53.033051122624805,31.933211728302275,10.73811367883781,10.602103999355132,8.553378533256767,-0.06946607060970589,0.1691930689776895,0.28836844041074783,0.23457309717328845,0.4034348839597566,-0.14193966292670834,-0.11265011889347021,0.3786553866460334,1.2635563997828894,8.283531718950965,-0.37329705056236173,0.03580073810610945,2.4351664701555924,-1.3954766427092893,0.045973164705093675,120.0,1.481574548868924,1.5263010056073019,2.3365108721440726,0.9305339293687649,0.4853540352771971,0.9418446986926836,1.071540244671551,-0.016084967029136133,-1.4289146215919795,1,0.04866549983021211,0.4951304334508821,0.16134816147118164,1.7026386156308349,0.8728341838455256,3.1784474927064155,SAFE,1,1,1,1,1,0,0,0,1,6
Pidilite Industries,Chemicals,2013,0,,0.04,5441.74,3460.14,1981.6,1214.56,231.46,983.1,129.9,853.2,213.3,639.9,398.22,484.35,5509.31,2604.73,227.32,382.6,528.95,626.65,593.33,240.91,1989.84,111.36,2430.74,2542.1,831.25,453.24,1284.49,517.75,399.83,1370.82,748.14,-439.12,-75.12,395.39,352.75,0.5852,0.0014,0.0197,0.2892,0,1,0,0.0147,0.1849,0,0,0,0,0,0,2,0,1,0.0133,0.0202,0.198,0.1468,85.62,ACTIVE,0,-0.0159,0,0,0.9903,6.4,0.4767,0.3057,0.3786,0.0752,0.1414,0.8454,0.5052869672690741,0.2331489786864146,0.1508809632874387,0.08226801539897591,0.4614189434863133,7.568129271992846,1.4515691327442193,0.9944339876902628,5.653086661806848,0.22319331680249455,0.1175910646011035,0.3641482319324061,0.25172101795691715,0.1161488462046701,0.22045591912227555,0.47777821467378223,9.349961436874816,0.135795589622694,0.2942999880829629,0.13748176132312792,0.5824412797433679,0.9877353060568862,66.10346689263919,35.47886337173793,54.61592592940866,46.96640433496846,8.614194667445169,8.601854141649119,6.461311914145415,-0.8646985271027369,-0.867139812987604,-0.8765682144345169,-0.8737405956033496,-0.89999118761104,-0.9139603082314737,-0.8804378562492066,-0.8908587074716237,1.80649527785907,-6.662457359779407,-0.08203672591708755,-0.011308020587727174,0.5429388780761806,-0.7720206453047653,1.5350258388209803,120.0,0.8066526562789644,0.9718703510640012,0.4204638089833106,0.13530147289389907,1.33899620025389,1.0222018038842464,0.8331365636714649,-0.0196467434180239,-3.6803726342233403,0,0.11235889791782293,0.4412058859564616,0.1784433985057215,1.9790734050252834,0.9877353060568862,3.5165614819813706,SAFE,1,1,1,1,1,1,1,1,1,9
Pidilite Industries,Chemicals,2014,0,,0.04,37827.29,18273.39,19553.91,5334.83,1649.85,3684.98,919.09,2765.89,691.47,2074.41,2108.74,3011.3,56150.8,18057.25,2654.68,3245.63,4417.29,4310.44,6877.97,2908.75,18514.44,1887.96,21072.82,22960.78,10485.29,5604.58,16089.87,3425.93,2489.33,11519.84,3509.14,-1381.56,-1811.31,1293.5,2215.64,0.4723,0.0125,-0.013,0.3532,0,1,0,0.0291,0.4115,0,0,0,0,0,1,3,0,1,0.0436,0.0609,0.2174,0.1052,68.75,ACTIVE,0,-0.0134,0,1,0.9419,8.3,0.4271,0.6598,0.143,0.1692,0.1104,0.6635,0.7007545039541012,0.28654747572097733,0.1867344721680415,0.09981300355293578,0.40891278485063587,4.009378837753236,1.607178571785096,1.2330032360490246,1.9288844461717813,0.14103125018628002,0.05483898000478387,0.516926007638482,0.09034579835308966,0.03694355200572487,0.09500897582768172,0.23234532972171046,5.804469632131271,0.06249492438108637,0.15283191598226054,0.09276741738324983,0.2180962307204411,0.6736732156857307,86.09845244445071,42.62295422054758,68.43089596027716,60.29051070472113,10.935796207616296,10.540786078793563,7.637432054883873,5.951322554918097,3.3923972467395602,2.241772151898734,3.690485737963483,8.032209590496047,11.526271127062103,9.191984114163116,7.351053974855846,-3.7242022156350663,-3.5587504342396103,0.19546753668502714,-0.06275208459631962,-5.530697493494136,12.440231435293576,-0.9588534688879978,2.9930196363252457,1.2013618862012516,0.7044480682020715,2.1000707292729657,6.951322553640688,0.974807555107622,0.7617851932412637,1.0202038894181211,-0.0255513723753615,3.2141240802054543,1,0.12456812725509574,0.3752897554375843,0.06562649151809721,1.4270332823430496,0.6736732156857307,2.421348017420014,GREY,1,1,0,1,0,1,0,1,0,5
Pidilite Industries,Chemicals,2015,0,,0.04,8585.04,4750.51,3834.53,836.01,267.86,568.15,188.16,379.99,95.0,284.99,666.68,919.73,11790.48,4827.32,137.14,397.35,1032.68,618.56,1710.32,860.19,4221.75,339.62,4130.13,4469.74,2810.55,1594.86,4405.41,894.92,585.24,3075.02,421.44,-546.5,-172.71,456.87,-35.42,0.4591,0.0158,-0.0094,0.3716,0,1,0,0.0619,0.3853,0,0,0,0,0,0,1,0,0,0.0353,0.0895,0.2151,0.1622,78.23,ACTIVE,0,0.0313,0,1,1.0466,2.3,0.5061,0.5165,0.1284,0.0976,0.1053,0.754,0.9856076637599485,0.3736412766593352,0.23837451908333043,0.13526675757600481,0.37909737344203986,3.019504660823211,1.372917899274503,1.1717614840970916,1.045778559684232,0.09737986076973666,0.03319611789424439,0.4466525490333589,0.06375986073826222,0.02417119574231319,0.07090551020222201,0.187037724747516,4.443080333529547,0.035744091840557456,0.09428736344971131,0.049090045002808363,0.09566419468433944,0.728133205711037,47.526349792437784,43.90523514812916,68.7601541584461,22.67143078212085,9.37504770517088,9.05777643261018,5.652454091933764,-0.7730463905820375,-0.8432921011541137,-0.86261635838624,-0.8799021982594026,-0.8053315261937966,-0.7261997766296434,-0.7900211573120953,-0.7662186544238662,-0.8831058864875494,-0.9898741769300248,0.28485315980584724,-0.02164286211053948,2.8410963291475166,-12.252470903691746,-2.3036540510613075,0.6220568819202932,1.0300842809005346,1.1573310203337817,0.6668133147714773,0.22695360941196283,1.5924778760182339,1.3930198229023192,1.2902928694219375,-0.01157289609824427,-3.3419562870138844,0,0.09725897502923893,0.35029362669286634,0.04818718151863307,1.0146024998775136,0.728133205711037,2.103034252054134,GREY,1,1,0,1,0,0,1,0,1,5
Pidilite Industries,Chemicals,2016,0,,0.04,55133.8,28386.34,26747.46,8590.79,3719.47,4871.32,1176.88,3694.44,923.61,2770.83,3837.32,5934.63,71746.45,23467.1,1553.44,5495.63,7541.54,3315.18,5184.75,4725.95,20767.42,2949.56,31210.23,34159.79,12136.27,5925.47,18061.74,4592.42,4314.86,14832.74,3787.67,-6094.83,878.11,4239.14,-451.47,0.5904,0.0789,-0.0049,0.3738,0,1,0,0.0391,0.3303,0,0,0,0,0,1,1,0,0,0.0268,0.0828,0.1955,0.0878,82.6,ACTIVE,0,0.0118,0,1,0.9618,6.2,0.4025,0.3992,0.4847,0.1023,0.1101,0.7233,0.5287427118103261,0.25174402356838926,0.16915498954764796,0.08258903402074126,0.4761181912070059,4.139181561298363,1.4001067906940923,1.1766025696414415,2.9944973910807695,0.1558171212549141,0.05025646699392647,0.48513724792259666,0.08111378904609443,0.038619750523703686,0.11973818913521525,0.2514883727256084,7.299631222130012,0.05279243781326056,0.11088095096278751,0.06869959988122169,0.20970681671811758,0.768453352036673,42.627570160766496,49.92694318095384,59.05070184958502,33.50381149213532,11.180893655045907,10.917518237196695,7.9269021932877575,5.422078406157688,9.275941675338814,8.722551668479595,7.987447798025816,6.64245571330771,3.0998998958099255,5.085116975729572,6.302881822055235,1.9487188313965376,1.1196769004751523,-0.4568649519496224,0.017060349099682078,2.831824717884087,3.826099672439569,0.5328064724544944,120.0,1.1371523922490885,0.9206706561396946,1.6492111640450904,6.422078405409633,0.38425691461300293,0.8962620072887152,0.7226480688519609,-0.014172687289556871,2.674482112794938,1,0.0827174027414218,0.4350073069756761,0.06789632100169561,1.8912790239538781,0.768453352036673,2.835549738770248,GREY,1,1,1,1,1,1,0,1,1,8
Pidilite Industries,Chemicals,2017,0,,0.04,18261.59,10029.54,8232.05,1771.27,945.35,825.92,480.35,345.57,86.39,259.17,670.92,1820.96,16770.95,5454.37,793.36,977.34,2303.96,1686.39,1512.39,1265.35,6768.1,851.41,6576.57,7427.98,4092.14,2214.54,6306.68,2004.69,647.52,4866.75,1223.38,-944.95,165.67,808.65,414.74,0.4596,0.0091,-0.0124,0.2185,0,1,0,0.0104,0.2788,0,0,0,0,0,1,2,0,0,0.0336,0.0551,0.2486,0.084,74.32,MODERATE,0,0.0581,0,1,0.8827,9.3,0.6049,0.7186,0.1373,0.1478,0.144,0.8036,0.849043750676625,0.37604786846445504,0.2440016814644369,0.1320461870000181,0.44290752757339874,1.7194129244937795,1.3906816661240702,1.0441691064788268,1.5915928275104163,0.09699429238653401,0.014192082944902823,0.4507849535308379,0.03489104709020608,0.01545350740325065,0.10561536465700419,0.23845917729470742,3.6874570548819463,0.07294637453018783,0.16469888177341635,0.06699197605099053,0.19398161945841844,1.0888822636112514,61.37194227637838,46.04995512186781,72.95567393190956,34.46622346633663,9.727403501990352,9.81255522593313,5.557484217038903,-0.6687768664594134,-0.7938175650900557,-0.9064648498825262,-0.6770098767844084,-0.7825519419176757,-0.650826553809323,-0.7662469711044937,-0.6944974103432455,-1.4029045635703532,-2.4197686368045837,0.3203010388662989,-0.036064384049023644,-3.3516233949668908,-3.7507264496192487,0.27290713391309257,5.060293518302088,0.9223467768688666,1.0762031161856263,0.707272629957838,0.33122313353457905,0.9261791216505724,0.5278640184791407,1.4531327568451575,-0.05749286712693718,-3.5704820912827233,0,0.11337163368125411,0.3921405763899993,0.04924706113552022,1.1777956070106939,1.0888822636112514,2.643117696928388,GREY,1,1,0,1,0,0,1,0,1,5
Pidilite Industries,Chemicals,2018,0,,0.04,31169.18,17150.03,14019.15,5480.96,1682.26,3798.71,757.1,3041.6,760.4,2281.2,1053.65,4466.06,39923.57,18300.22,1330.28,854.67,4548.81,3541.57,2252.96,2000.91,12344.26,1324.53,17335.49,18660.03,9446.68,5375.93,14822.61,1836.64,1383.41,8595.98,3301.15,-2083.4,517.48,1764.36,1536.79,0.7282,0.0483,0.013,0.3726,0,1,0,0.0433,0.1868,0,0,1,0,0,1,3,0,1,0.0399,0.0185,0.1863,0.1008,68.79,ACTIVE,0,-0.0481,0,1,0.9988,7.0,0.4463,0.7574,0.2957,0.0901,0.0299,0.6923,0.7943508128982456,0.37127466305314694,0.2366191199775817,0.13465554307556526,0.4673938227351062,5.017448150815681,1.4360503396429436,1.0240472871011743,2.2282737867868336,0.17584549865681914,0.07318768090552309,0.4497760287421813,0.12225060730758468,0.05713917868424243,0.1372863198321872,0.29372728766814804,7.239413542148443,0.08268674369344509,0.17691021932028458,0.10591071051256688,0.22271044031903217,0.7807212631340152,75.3743900112493,53.26786427960993,39.08877127100718,89.55348301985205,10.594722155284593,10.34718506506853,7.732456899282384,0.7068163286986511,2.0943673183647893,7.801944669521934,1.6983848027595676,1.5121271193514252,1.3503031706064048,1.38051929079748,0.9743441726418862,0.6366809592764173,3.2980352263219013,-0.05469293777837936,0.05899559796062027,2.0395855228467705,2.001129724415728,-0.38311180214696744,120.0,1.1567408510744572,1.0022409432324175,0.8569703399946159,1.7068163286051863,1.7546395881499988,0.9201080793395049,0.8804442747113598,-0.02554756500920265,-1.7418363880289502,1,0.09388639342388755,0.4342169299881194,0.09514955701368516,1.2588896286646623,0.7807212631340152,2.5706159525700056,GREY,1,1,1,1,1,1,0,0,0,6
